"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Feb 04 2022","2459614.9999537035","665668801","462.4","6.99e-7","6.00e-8","-2.2","-","123.25","1e-8","0","bin705.log"
"Feb 11 2022","2459621.9999537035","666273601","358.74","7.86e-7","8.50e-8","-2.2","-","130.43","1e-8","0","bin706.log"
"Feb 18 2022","2459628.9999537035","666878401","266.7","8.22e-7","9.60e-8","-2.2","-","137.50","1e-8","0","bin707.log"
"Feb 25 2022","2459635.9999537035","667483201","334.41","7.63e-7","7.80e-8","-2.2","-","144.41","1e-8","0","bin708.log"
"Mar 04 2022","2459642.9999537035","668088001","425.8","5.87e-7","5.20e-8","-2.2","-","151.11","1e-8","0","bin709.log"
"Mar 11 2022","2459649.9999537035","668692801","421.03","5.01e-7","4.50e-8","-2.2","-","157.48","1e-8","0","bin710.log"
"Mar 18 2022","2459656.9999537035","669297601","232.62","3.60e-7","4.20e-8","-2.2","-","163.27","1e-8","0","bin711.log"
"Mar 25 2022","2459663.9999537035","669902401","180.11","3.72e-7","5.00e-8","-2.2","-","167.74","1e-8","0","bin712.log"
"Apr 01 2022","2459670.9999537035","670507201","57.74","2.38e-7","5.10e-8","-2.2","-","169.31","1e-8","0","bin713.log"
"Apr 08 2022","2459677.9999537035","671112001","70.68","2.15e-7","4.40e-8","-2.2","-","167.01","1e-8","0","bin714.log"
"Apr 15 2022","2459684.9999537035","671716801","42.6","1.72e-7","4.40e-8","-2.2","-","162.38","1e-8","0","bin715.log"
"Apr 22 2022","2459691.9999537035","672321601","58.95","1.82e-7","4.50e-8","-2.2","-","156.83","1e-8","0","bin716.log"
"Apr 29 2022","2459698.9999537035","672926401","3.98","< 3.27e-7","-","-","-","150.92","1e-8","0","bin717.log"
"May 06 2022","2459705.9999537035","673531201","30.15","2.60e-7","8.70e-8","-2.2","-","144.86","1e-8","0","bin718.log"
"May 13 2022","2459712.9999537035","674136001","197.48","4.10e-7","4.90e-8","-2.2","-","138.73","1e-8","0","bin719.log"
"May 20 2022","2459719.9999537035","674740801","78.79","2.78e-7","5.30e-8","-2.2","-","132.56","1e-8","0","bin720.log"
"May 27 2022","2459726.9999537035","675345601","143.7","3.66e-7","5.20e-8","-2.2","-","126.36","1e-8","0","bin721.log"
"Jun 03 2022","2459733.9999537035","675950401","89.29","2.62e-7","4.60e-8","-2.2","-","120.13","1e-8","0","bin722.log"
"Jun 10 2022","2459740.9999537035","676555201","92.3","2.04e-7","3.40e-8","-2.2","-","113.87","1e-8","0","bin723.log"
"Jun 17 2022","2459747.9999537035","677160001","106.27","1.78e-7","3.00e-8","-2.2","-","107.56","1e-8","0","bin724.log"
"Jun 24 2022","2459754.9999537035","677764801","252.68","3.16e-7","3.50e-8","-2.2","-","101.21","1e-8","0","bin725.log"
"Jul 01 2022","2459761.9999537035","678369601","142.68","2.50e-7","3.70e-8","-2.2","-","94.81","1e-8","0","bin726.log"
"Jul 08 2022","2459768.9999537035","678974401","53.25","1.85e-7","4.00e-8","-2.2","-","88.36","1e-8","0","bin727.log"
"Jul 15 2022","2459775.9999537035","679579201","56.05","1.85e-7","4.20e-8","-2.2","-","81.85","1e-8","0","bin728.log"
"Jul 22 2022","2459782.9999537035","680184001","47.33","1.53e-7","3.50e-8","-2.2","-","75.29","1e-8","0","bin729.log"
"Jul 29 2022","2459789.9999537035","680788801","17.43","8.35e-8","2.76e-8","-2.2","-","68.69","1e-8","0","bin730.log"
"Aug 05 2022","2459796.9999537035","681393601","51.63","1.08e-7","2.32e-8","-2.2","-","62.05","1e-8","0","bin731.log"
"Aug 12 2022","2459803.9999537035","681998401","31.41","1.00e-7","2.71e-8","-2.2","-","55.37","1e-8","0","bin732.log"
"Aug 19 2022","2459810.9999537035","682603201","43.8","1.14e-7","2.57e-8","-2.2","-","48.66","1e-8","0","bin733.log"
"Aug 26 2022","2459817.9999537035","683208001","28.06","1.08e-7","3.04e-8","-2.2","-","41.92","1e-8","0","bin734.log"
"Sep 02 2022","2459824.9999537035","683812801","4.81","4.62e-8","3.00e-8","-2.2","-","35.16","1e-8","0","bin735.log"
"Sep 09 2022","2459831.9999537035","684417601","11.26","8.91e-8","3.90e-8","-2.2","-","28.37","1e-8","0","bin736.log"
"Sep 16 2022","2459838.9999537035","685022401","4.75","6.65e-8","4.64e-8","-2.2","-","21.56","1e-8","0","bin737.log"
"Sep 23 2022","2459845.9999537035","685627201","12.83","8.98e-8","3.76e-8","-2.2","-","14.72","1e-8","0","bin738.log"
"Sep 30 2022","2459852.9999537035","686232001","6.52","5.47e-8","2.99e-8","-2.2","-","7.86","1e-8","0","bin739.log"
"Oct 07 2022","2459859.9999537035","686836801","1.74","< 1.87e-7","-","-","-","0.99","1e-8","0","bin740.log"
"Oct 14 2022","2459866.9999537035","687441601","0","< 7.57e-8","-","-","-","5.96","1e-8","0","bin741.log"
"Oct 21 2022","2459873.9999537035","688046401","24.45","1.08e-7","3.28e-8","-2.2","-","12.91","1e-8","0","bin742.log"
"Oct 28 2022","2459880.9999537035","688651201","14.93","6.01e-8","2.63e-8","-2.2","-","19.90","1e-8","0","bin743.log"
"Nov 04 2022","2459887.9999537035","689256001","1.31","< 9.05e-8","-","-","-","26.94","1e-8","0","bin744.log"
"Nov 11 2022","2459894.9999537035","689860801","7.95","3.53e-8","2.32e-8","-2.2","-","34.02","1e-8","0","bin745.log"
"Nov 18 2022","2459901.9999537035","690465601","12.2","6.81e-8","2.76e-8","-2.2","-","41.16","1e-8","0","bin746.log"
"Nov 25 2022","2459908.9999537035","691070401","0.08","< 4.61e-8","-","-","-","48.35","1e-8","0","bin747.log"
"Dec 02 2022","2459915.9999537035","691675201","25.43","5.51e-8","1.89e-8","-2.2","-","55.60","1e-8","0","bin748.log"
"Dec 09 2022","2459922.9999537035","692280001","26.69","8.75e-8","2.49e-8","-2.2","-","62.90","1e-8","0","bin749.log"
"Dec 16 2022","2459929.9999537035","692884801","5.66","4.87e-8","2.75e-8","-2.2","-","70.25","1e-8","0","bin750.log"
"Dec 23 2022","2459936.9999537035","693489601","17.96","8.74e-8","2.91e-8","-2.2","-","77.65","1e-8","0","bin751.log"
"Dec 30 2022","2459943.9999537035","694094401","10.75","3.72e-8","2.08e-8","-2.2","-","85.07","1e-8","0","bin752.log"
"Jan 06 2023","2459950.9999537035","694699201","2.08","5.98e-8","0","-","-","92.50","1e-8","0","bin753.log"
"Jan 13 2023","2459957.9999537035","695304001","28.61","7.15e-8","2.05e-8","-2.2","-","99.93","1e-8","0","bin754.log"
"Jan 20 2023","2459964.9999537035","695908801","36.02","9.08e-8","2.35e-8","-2.2","-","107.33","1e-8","0","bin755.log"
"Jan 27 2023","2459971.9999537035","696513601","27.8","7.61e-8","2.65e-8","-2.2","-","114.68","1e-8","0","bin756.log"
"Feb 03 2023","2459978.9999537035","697118401","8.74","3.27e-8","1.86e-8","-2.2","-","121.97","1e-8","0","bin757.log"
"Feb 10 2023","2459985.9999537035","697723201","20.63","9.57e-8","3.25e-8","-2.2","-","129.17","1e-8","0","bin758.log"
"Feb 17 2023","2459992.9999537035","698328001","16.23","1.32e-7","4.51e-8","-2.2","-","136.25","1e-8","0","bin759.log"
"Feb 24 2023","2459999.9999537035","698932801","8.59","7.47e-8","4.09e-8","-2.2","-","143.19","1e-8","0","bin760.log"
"Mar 03 2023","2460006.9999537035","699537601","9.62","5.25e-8","2.97e-8","-2.2","-","149.94","1e-8","0","bin761.log"
"Mar 10 2023","2460013.9999537035","700142401","9.77","6.69e-8","2.83e-8","-2.2","-","156.39","1e-8","0","bin762.log"
"Mar 17 2023","2460020.9999537035","700747201","32.47","1.23e-7","3.51e-8","-2.2","-","162.31","1e-8","0","bin763.log"
"Mar 24 2023","2460027.9999537035","701352001","7.2","6.46e-8","3.27e-8","-2.2","-","167.10","1e-8","0","bin764.log"
"Mar 31 2023","2460034.9999537035","701956801","27.61","1.13e-7","3.31e-8","-2.2","-","169.32","1e-8","0","bin765.log"
"Apr 07 2023","2460041.9999537035","702561601","10.24","6.66e-8","3.28e-8","-2.2","-","167.64","1e-8","0","bin766.log"
"Apr 14 2023","2460048.9999537035","703166401","19.78","8.10e-8","2.92e-8","-2.2","-","163.29","1e-8","0","bin767.log"
"Apr 21 2023","2460055.9999537035","703771201","6.65","4.86e-8","2.93e-8","-2.2","-","157.85","1e-8","0","bin768.log"
"Apr 28 2023","2460062.9999537035","704376001","5.08","8.10e-8","4.65e-8","-2.2","-","151.98","1e-8","0","bin769.log"
"May 05 2023","2460069.9999537035","704980801","1.95","3.13e-7","0","-","-","145.94","1e-8","0","bin770.log"
"May 12 2023","2460076.9999537035","705585601","5.02","7.64e-8","4.88e-8","-2.2","-","139.82","1e-8","0","bin771.log"
"May 19 2023","2460083.9999537035","706190401","18.77","9.02e-8","3.10e-8","-2.2","-","133.66","1e-8","0","bin772.log"
"May 26 2023","2460090.9999537035","706795201","18.34","6.76e-8","2.63e-8","-2.2","-","127.46","1e-8","0","bin773.log"
"Jun 02 2023","2460097.9999537035","707400001","8.03","6.84e-8","3.47e-8","-2.2","-","121.24","1e-8","0","bin774.log"
"Jun 09 2023","2460104.9999537035","708004801","20.86","8.13e-8","2.80e-8","-2.2","-","114.98","1e-8","0","bin775.log"
"Jun 16 2023","2460111.9999537035","708609601","14.08","7.29e-8","2.77e-8","-2.2","-","108.68","1e-8","0","bin776.log"
"Jun 23 2023","2460118.9999537035","709214401","5.22","3.07e-8","2.07e-8","-2.2","-","102.34","1e-8","0","bin777.log"
"Jun 30 2023","2460125.9999537035","709819201","15.25","5.87e-8","2.36e-8","-2.2","-","95.95","1e-8","0","bin778.log"
"Jul 07 2023","2460132.9999537035","710424001","17.78","7.56e-8","2.59e-8","-2.2","-","89.50","1e-8","0","bin779.log"
"Jul 14 2023","2460139.9999537035","711028801","0.02","6.11e-8","0","-","-","83.01","1e-8","0","bin780.log"
"Jul 21 2023","2460146.9999537035","711633601","1.15","1.05e-7","0","-","-","76.46","1e-8","0","bin781.log"
"Jul 28 2023","2460153.9999537035","712238401","1.73","7.28e-8","0","-","-","69.87","1e-8","0","bin782.log"
"Aug 04 2023","2460160.9999537035","712843201","3.97","8.32e-8","0","-","-","63.23","1e-8","0","bin783.log"
"Aug 11 2023","2460167.9999537035","713448001","11.56","5.69e-8","2.20e-8","-2.2","-","56.56","1e-8","0","bin784.log"
"Aug 18 2023","2460174.9999537035","714052801","5.11","2.75e-8","1.92e-8","-2.2","-","49.85","1e-8","0","bin785.log"
"Aug 25 2023","2460181.9999537035","714657601","14.09","5.10e-8","2.11e-8","-2.2","-","43.12","1e-8","0","bin786.log"
"Sep 01 2023","2460188.9999537035","715262401","14.35","7.55e-8","3.06e-8","-2.2","-","36.36","1e-8","0","bin787.log"
"Sep 08 2023","2460195.9999537035","715867201","10.29","5.28e-8","2.57e-8","-2.2","-","29.58","1e-8","0","bin788.log"
"Sep 15 2023","2460202.9999537035","716472001","1.28","9.31e-8","0","-","-","22.77","1e-8","0","bin789.log"
"Sep 22 2023","2460209.9999537035","717076801","6.25","8.21e-8","4.44e-8","-2.2","-","15.93","1e-8","0","bin790.log"
"Sep 29 2023","2460216.9999537035","717681601","18.93","1.19e-7","4.14e-8","-2.2","-","9.08","1e-8","0","bin791.log"
"Oct 06 2023","2460223.9999537035","718286401","11.14","1.19e-7","5.14e-8","-2.2","-","2.20","1e-8","0","bin792.log"
"Oct 13 2023","2460230.9999537035","718891201","0.25","5.77e-7","0","-","-","4.73","1e-8","0","bin793.log"
"Oct 20 2023","2460237.9999537035","719496001","11.93","7.87e-8","3.82e-8","-2.2","-","11.67","1e-8","0","bin794.log"
"Oct 27 2023","2460244.9999537035","720100801","11.91","6.84e-8","2.82e-8","-2.2","-","18.66","1e-8","0","bin795.log"
"Nov 03 2023","2460251.9999537035","720705601","31.28","8.50e-8","2.81e-8","-2.2","-","25.69","1e-8","0","bin796.log"
"Nov 10 2023","2460258.9999537035","721310401","11.63","6.76e-8","3.13e-8","-2.2","-","32.76","1e-8","0","bin797.log"
"Nov 24 2023","2460272.9999537035","722520001","65.49","1.38e-7","3.00e-8","-2.2","-","47.07","1e-8","0","bin799.log"
"Dec 01 2023","2460279.9999537035","723124801","164.15","2.93e-7","3.90e-8","-2.2","-","54.31","1e-8","0","bin800.log"
"Dec 08 2023","2460286.9999537035","723729601","44.27","1.23e-7","2.81e-8","-2.2","-","61.60","1e-8","0","bin801.log"
"Dec 15 2023","2460293.9999537035","724334401","28.33","9.82e-8","2.81e-8","-2.2","-","68.95","1e-8","0","bin802.log"
"Dec 22 2023","2460300.9999537035","724939201","13.03","6.81e-8","2.66e-8","-2.2","-","76.33","1e-8","0","bin803.log"
"Dec 29 2023","2460307.9999537035","725544001","46.31","1.48e-7","3.50e-8","-2.2","-","83.75","1e-8","0","bin804.log"
"Jan 05 2024","2460314.9999537035","726148801","23.14","1.10e-7","3.45e-8","-2.2","-","91.19","1e-8","0","bin805.log"
"Jan 12 2024","2460321.9999537035","726753601","78.18","1.70e-7","3.00e-8","-2.2","-","98.61","1e-8","0","bin806.log"
"Jan 26 2024","2460335.9999537035","727963201","69.13","1.36e-7","2.90e-8","-2.2","-","113.38","1e-8","0","bin808.log"
"Feb 02 2024","2460342.9999537035","728568001","53.09","1.31e-7","2.90e-8","-2.2","-","120.68","1e-8","0","bin809.log"
"Feb 09 2024","2460349.9999537035","729172801","42.61","1.14e-7","2.92e-8","-2.2","-","127.90","1e-8","0","bin810.log"
"Feb 16 2024","2460356.9999537035","729777601","22.81","9.58e-8","3.28e-8","-2.2","-","135.01","1e-8","0","bin811.log"
"Feb 23 2024","2460363.9999537035","730382401","13.99","1.08e-7","4.71e-8","-2.2","-","141.98","1e-8","0","bin812.log"
"Mar 01 2024","2460370.9999537035","730987201","22.29","1.46e-7","5.64e-8","-2.2","-","148.76","1e-8","0","bin813.log"
"Mar 08 2024","2460377.9999537035","731592001","81.61","2.13e-7","4.00e-8","-2.2","-","155.27","1e-8","0","bin814.log"
"Mar 15 2024","2460384.9999537035","732196801","23.69","8.55e-8","2.70e-8","-2.2","-","161.31","1e-8","0","bin815.log"
"Mar 22 2024","2460391.9999537035","732801601","2.22","2.02e-7","0","-","-","166.39","1e-8","0","bin816.log"
"Mar 29 2024","2460398.9999537035","733406401","45.08","1.28e-7","3.24e-8","-2.2","-","169.21","1e-8","0","bin817.log"
"Apr 05 2024","2460405.9999537035","734011201","13.7","8.29e-8","3.43e-8","-2.2","-","168.20","1e-8","0","bin818.log"
"Apr 12 2024","2460412.9999537035","734616001","56.28","2.06e-7","4.50e-8","-2.2","-","164.17","1e-8","0","bin819.log"
"Apr 19 2024","2460419.9999537035","735220801","24.04","1.52e-7","4.20e-8","-2.2","-","158.85","1e-8","0","bin820.log"
"Apr 26 2024","2460426.9999537035","735825601","3.19","8.50e-8","0","-","-","153.04","1e-8","0","bin821.log"
"May 03 2024","2460433.9999537035","736430401","4.42","8.11e-8","6.45e-8","-2.2","-","147.02","1e-8","0","bin822.log"
"May 10 2024","2460440.9999537035","737035201","8.61","9.14e-8","4.59e-8","-2.2","-","140.91","1e-8","0","bin823.log"
"May 17 2024","2460447.9999537035","737640001","24.38","7.22e-8","2.67e-8","-2.2","-","134.75","1e-8","0","bin824.log"
"May 24 2024","2460454.9999537035","738244801","14.16","6.36e-8","2.64e-8","-2.2","-","128.56","1e-8","0","bin825.log"
"May 31 2024","2460461.9999537035","738849601","4.15","4.80e-8","3.02e-8","-2.2","-","122.34","1e-8","0","bin826.log"
"Jun 07 2024","2460468.9999537035","739454401","11.46","8.32e-8","3.38e-8","-2.2","-","116.09","1e-8","0","bin827.log"
"Jun 14 2024","2460475.9999537035","740059201","48.52","1.22e-7","2.97e-8","-2.2","-","109.80","1e-8","0","bin828.log"
"Jun 21 2024","2460482.9999537035","740664001","35.75","9.42e-8","2.55e-8","-2.2","-","103.47","1e-8","0","bin829.log"
"Jun 28 2024","2460489.9999537035","741268801","53.46","9.18e-8","2.06e-8","-2.2","-","97.08","1e-8","0","bin830.log"
"Jul 05 2024","2460496.9999537035","741873601","121.97","2.03e-7","3.10e-8","-2.2","-","90.65","1e-8","0","bin831.log"
"Jul 12 2024","2460503.9999537035","742478401","61.6","1.86e-7","3.70e-8","-2.2","-","84.16","1e-8","0","bin832.log"
"Jul 19 2024","2460510.9999537035","743083201","7.15","5.73e-8","3.01e-8","-2.2","-","77.62","1e-8","0","bin833.log"
"Jul 26 2024","2460517.9999537035","743688001","22.98","9.96e-8","3.30e-8","-2.2","-","71.04","1e-8","0","bin834.log"
"Aug 02 2024","2460524.9999537035","744292801","23.98","5.94e-8","2.16e-8","-2.2","-","64.41","1e-8","0","bin835.log"
"Aug 09 2024","2460531.9999537035","744897601","21.48","8.33e-8","2.61e-8","-2.2","-","57.74","1e-8","0","bin836.log"
"Aug 16 2024","2460538.9999537035","745502401","29.69","8.61e-8","2.60e-8","-2.2","-","51.04","1e-8","0","bin837.log"
"Aug 23 2024","2460545.9999537035","746107201","13.32","4.77e-8","2.00e-8","-2.2","-","44.31","1e-8","0","bin838.log"
"Aug 30 2024","2460552.9999537035","746712001","0.18","6.16e-8","-","-","-","37.56","1e-8","0","bin839.log"
"Sep 13 2024","2460566.9999537035","747921601","0","7.28e-8","-","-","-","23.97","1e-8","0","bin841.log"
"Sep 20 2024","2460573.9999537035","748526401","6.22","8.11e-8","4.58e-8","-2.2","-","17.15","1e-8","0","bin842.log"
"Sep 27 2024","2460580.9999537035","749131201","35.04","1.25e-7","3.55e-8","-2.2","-","10.29","1e-8","0","bin843.log"
"Oct 04 2024","2460587.9999537035","749736001","64.8","1.95e-7","4.20e-8","-2.2","-","3.42","1e-8","0","bin844.log"
"Oct 11 2024","2460594.9999537035","750340801","37.69","6.93e-7","1.92e-7","-2.2","-","3.50","1e-8","0","bin845.log"
"Oct 18 2024","2460601.9999537035","750945601","13.49","1.80e-7","7.50e-8","-2.2","-","10.44","1e-8","0","bin846.log"
"Oct 25 2024","2460608.9999537035","751550401","26.8","1.16e-7","3.29e-8","-2.2","-","17.42","1e-8","0","bin847.log"
"Nov 01 2024","2460615.9999537035","752155201","29.78","1.12e-7","3.31e-8","-2.2","-","24.44","1e-8","0","bin848.log"
"Nov 08 2024","2460622.9999537035","752760001","16.14","8.59e-8","3.06e-8","-2.2","-","31.50","1e-8","0","bin849.log"
"Nov 15 2024","2460629.9999537035","753364801","95.03","2.79e-7","4.80e-8","-2.2","-","38.62","1e-8","0","bin850.log"
"Nov 22 2024","2460636.9999537035","753969601","100.19","2.40e-7","3.80e-8","-2.2","-","45.79","1e-8","0","bin851.log"
"Nov 29 2024","2460643.9999537035","754574401","50.43","1.25e-7","2.86e-8","-2.2","-","53.02","1e-8","0","bin852.log"
"Dec 06 2024","2460650.9999537035","755179201","39.69","1.06e-7","2.62e-8","-2.2","-","60.30","1e-8","0","bin853.log"
"Dec 13 2024","2460657.9999537035","755784001","109.56","2.11e-7","3.50e-8","-2.2","-","67.64","1e-8","0","bin854.log"
"Dec 20 2024","2460664.9999537035","756388801","54.45","1.79e-7","4.40e-8","-2.2","-","75.02","1e-8","0","bin855.log"
"Jan 03 2025","2460678.9999537035","757598401","33.19","1.36e-7","3.97e-8","-2.2","-","89.87","1e-8","0","bin857.log"
"Jan 10 2025","2460685.9999537035","758203201","46.88","1.26e-7","2.85e-8","-2.2","-","97.30","1e-8","0","bin858.log"
"Jan 17 2025","2460692.9999537035","758808001","69.51","1.38e-7","2.50e-8","-2.2","-","104.71","1e-8","0","bin859.log"
"Jan 24 2025","2460699.9999537035","759412801","69.11","1.57e-7","3.00e-8","-2.2","-","112.08","1e-8","0","bin860.log"
"Jan 31 2025","2460706.9999537035","760017601","142.77","2.35e-7","3.30e-8","-2.2","-","119.39","1e-8","0","bin861.log"
"Feb 07 2025","2460713.9999537035","760622401","121.35","2.10e-7","3.40e-8","-2.2","-","126.63","1e-8","0","bin862.log"
"Feb 14 2025","2460720.9999537035","761227201","80.82","2.23e-7","4.10e-8","-2.2","-","133.75","1e-8","0","bin863.log"
