"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 24 2012","2456163.999976852","367502401","76.17","6.50e-8","1.76e-8","-1.54","-","85.20","1e-8","0","bin212.log"
"Aug 31 2012","2456170.999976852","368107201","109.08","7.30e-8","1.69e-8","-1.54","-","78.85","1e-8","0","bin213.log"
"Sep 07 2012","2456177.999976852","368712001","69.88","5.23e-8","1.50e-8","-1.54","-","72.63","1e-8","0","bin214.log"
"Sep 14 2012","2456184.999976852","369316801","129.12","7.68e-8","1.74e-8","-1.54","-","66.52","1e-8","0","bin215.log"
"Sep 21 2012","2456191.999976852","369921601","163.29","1.01e-7","1.98e-8","-1.54","-","60.53","1e-8","0","bin216.log"
"Sep 28 2012","2456198.999976852","370526401","26.97","9.85e-8","4.71e-8","-1.54","-","54.64","1e-8","0","bin217.log"
"Oct 05 2012","2456205.999976852","371131201","122.69","7.47e-8","1.73e-8","-1.54","-","48.84","1e-8","0","bin218.log"
"Oct 12 2012","2456212.999976852","371736001","46.42","5.66e-8","1.66e-8","-1.54","-","43.12","1e-8","0","bin219.log"
"Oct 19 2012","2456219.999976852","372340801","69.49","5.41e-8","1.50e-8","-1.54","-","37.50","1e-8","0","bin220.log"
"Oct 26 2012","2456226.999976852","372945601","84.69","6.15e-8","1.55e-8","-1.54","-","32.02","1e-8","0","bin221.log"
"Nov 02 2012","2456233.999976852","373550401","16.96","2.33e-8","1.10e-8","-1.54","-","26.78","1e-8","0","bin222.log"
"Nov 09 2012","2456240.999976852","374155201","58.1","4.86e-8","1.48e-8","-1.54","-","21.98","1e-8","0","bin223.log"
"Nov 16 2012","2456247.999976852","374760001","57.08","5.08e-8","1.48e-8","-1.54","-","18.12","1e-8","0","bin224.log"
"Nov 23 2012","2456254.999976852","375364801","45.18","4.14e-8","1.35e-8","-1.54","-","16.07","1e-8","0","bin225.log"
"Nov 30 2012","2456261.999976852","375969601","34.66","3.60e-8","1.29e-8","-1.54","-","16.72","1e-8","0","bin226.log"
"Dec 07 2012","2456268.999976852","376574401","77.3","7.09e-8","1.66e-8","-1.54","-","20.00","1e-8","0","bin227.log"
"Dec 14 2012","2456275.999976852","377179201","78.77","5.32e-8","1.46e-8","-1.54","-","25.04","1e-8","0","bin228.log"
"Dec 21 2012","2456282.999976852","377784001","82.75","4.56e-8","1.41e-8","-1.54","-","31.10","1e-8","0","bin229.log"
"Dec 28 2012","2456289.999976852","378388801","76.6","5.14e-8","1.44e-8","-1.54","-","37.74","1e-8","0","bin230.log"
"Jan 04 2013","2456296.999976852","378993601","96.47","5.78e-8","1.42e-8","-1.54","-","44.72","1e-8","0","bin231.log"
"Jan 11 2013","2456303.999976852","379598401","28.08","2.57e-8","9.90e-9","-1.54","-","51.90","1e-8","0","bin232.log"
"Jan 18 2013","2456310.999976852","380203201","86.46","4.87e-8","1.21e-8","-1.54","-","59.17","1e-8","0","bin233.log"
"Jan 25 2013","2456317.999976852","380808001","58.77","4.06e-8","1.22e-8","-1.54","-","66.48","1e-8","0","bin234.log"
"Feb 01 2013","2456324.999976852","381412801","64.94","5.01e-8","1.35e-8","-1.54","-","73.76","1e-8","0","bin235.log"
"Feb 08 2013","2456331.999976852","382017601","65","3.64e-8","1.19e-8","-1.54","-","80.97","1e-8","0","bin236.log"
"Feb 15 2013","2456338.999976852","382622401","62.17","4.35e-8","1.33e-8","-1.54","-","88.11","1e-8","0","bin237.log"
"Feb 22 2013","2456345.999976852","383227201","63.83","5.63e-8","1.53e-8","-1.54","-","95.15","1e-8","0","bin238.log"
"Mar 01 2013","2456352.999976852","383832001","43.62","4.68e-8","1.38e-8","-1.54","-","102.09","1e-8","0","bin239.log"
"Mar 08 2013","2456359.999976852","384436801","60.05","5.51e-8","1.85e-8","-1.54","-","108.93","1e-8","0","bin240.log"
"Mar 15 2013","2456366.999976852","385041601","57.31","4.34e-8","1.28e-8","-1.54","-","115.68","1e-8","0","bin241.log"
"Mar 22 2013","2456373.999976852","385646401","49.38","4.42e-8","1.33e-8","-1.54","-","122.36","1e-8","0","bin242.log"
"Mar 29 2013","2456380.999976852","386251201","41.82","2.54e-8","1.12e-8","-1.54","-","128.97","1e-8","0","bin243.log"
"Apr 05 2013","2456387.999976852","386856001","97.46","7.00e-8","1.69e-8","-1.54","-","135.53","1e-8","0","bin244.log"
"Apr 12 2013","2456394.999976852","387460801","72.44","4.58e-8","1.24e-8","-1.54","-","142.07","1e-8","0","bin245.log"
"Apr 19 2013","2456401.999976852","388065601","66.39","6.79e-8","1.72e-8","-1.54","-","148.59","1e-8","0","bin246.log"
"Apr 26 2013","2456408.999976852","388670401","29.76","2.70e-8","1.13e-8","-1.54","-","155.11","1e-8","0","bin247.log"
"May 03 2013","2456415.999976852","389275201","29.75","2.97e-8","1.20e-8","-1.54","-","161.60","1e-8","0","bin248.log"
"May 10 2013","2456422.999976852","389880001","58.84","4.01e-8","1.23e-8","-1.54","-","167.98","1e-8","0","bin249.log"
"May 17 2013","2456429.999976852","390484801","62.3","2.75e-8","8.50e-9","-1.54","-","173.64","1e-8","0","bin250.log"
"May 24 2013","2456436.999976852","391089601","47.14","5.50e-8","1.67e-8","-1.54","-","174.58","1e-8","0","bin251.log"
"May 31 2013","2456443.999976852","391694401","56.96","4.19e-8","1.42e-8","-1.54","-","169.27","1e-8","0","bin252.log"
"Jun 07 2013","2456450.999976852","392299201","31.65","3.80e-8","1.31e-8","-1.54","-","162.65","1e-8","0","bin253.log"
"Jun 14 2013","2456457.999976852","392904001","52.63","3.28e-8","1.18e-8","-1.54","-","155.71","1e-8","0","bin254.log"
"Jun 21 2013","2456464.999976852","393508801","58.68","3.78e-8","1.21e-8","-1.54","-","148.63","1e-8","0","bin255.log"
"Jun 28 2013","2456471.999976852","394113601","16.69","2.94e-8","1.16e-8","-1.54","-","141.49","1e-8","0","bin256.log"
"Jul 05 2013","2456478.999976852","394718401","91.79","4.28e-8","1.24e-8","-1.54","-","134.34","1e-8","0","bin257.log"
"Jul 12 2013","2456485.999976852","395323201","50.84","3.97e-8","1.26e-8","-1.54","-","127.21","1e-8","0","bin258.log"
"Jul 19 2013","2456492.999976852","395928001","84.24","5.79e-8","1.51e-8","-1.54","-","120.13","1e-8","0","bin259.log"
"Jul 26 2013","2456499.999976852","396532801","14.46","2.09e-8","1.00e-8","-1.54","-","113.14","1e-8","0","bin260.log"
"Aug 02 2013","2456506.999976852","397137601","26.21","2.92e-8","1.33e-8","-1.54","-","106.25","1e-8","0","bin261.log"
"Aug 09 2013","2456513.999976852","397742401","96.68","5.79e-8","1.53e-8","-1.54","-","99.49","1e-8","0","bin262.log"
"Aug 16 2013","2456520.999976852","398347201","58.08","3.94e-8","1.17e-8","-1.54","-","92.85","1e-8","0","bin263.log"
"Aug 23 2013","2456527.999976852","398952001","70.34","5.49e-8","1.42e-8","-1.54","-","86.34","1e-8","0","bin264.log"
"Aug 30 2013","2456534.999976852","399556801","18.52","2.30e-8","1.10e-8","-1.54","-","79.97","1e-8","0","bin265.log"
"Sep 06 2013","2456541.999976852","400161601","43.61","3.08e-8","1.24e-8","-1.54","-","73.72","1e-8","0","bin266.log"
"Sep 13 2013","2456548.999976852","400766401","36.82","3.12e-8","1.18e-8","-1.54","-","67.60","1e-8","0","bin267.log"
"Sep 20 2013","2456555.999976852","401371201","32.82","2.69e-8","1.04e-8","-1.54","-","61.59","1e-8","0","bin268.log"
"Sep 27 2013","2456562.999976852","401976001","44.85","2.65e-8","1.01e-8","-1.54","-","55.68","1e-8","0","bin269.log"
"Oct 04 2013","2456569.999976852","402580801","37.73","3.69e-8","1.21e-8","-1.54","-","49.86","1e-8","0","bin270.log"
"Oct 11 2013","2456576.999976852","403185601","41.2","2.98e-8","1.09e-8","-1.54","-","44.13","1e-8","0","bin271.log"
"Oct 18 2013","2456583.999976852","403790401","9.04","2.09e-8","1.34e-8","-1.54","-","38.49","1e-8","0","bin272.log"
"Oct 25 2013","2456590.999976852","404395201","57.09","3.42e-8","9.90e-9","-1.54","-","32.98","1e-8","0","bin273.log"
"Nov 01 2013","2456597.999976852","405000001","74.47","4.69e-8","1.31e-8","-1.54","-","27.68","1e-8","0","bin274.log"
"Nov 08 2013","2456604.999976852","405604801","65.12","4.60e-8","1.44e-8","-1.54","-","22.78","1e-8","0","bin275.log"
"Nov 15 2013","2456611.999976852","406209601","44.98","5.44e-8","1.62e-8","-1.54","-","18.70","1e-8","0","bin276.log"
"Nov 22 2013","2456618.999976852","406814401","32.44","2.52e-8","1.06e-8","-1.54","-","16.25","1e-8","0","bin277.log"
"Nov 29 2013","2456625.999976852","407419201","46.13","3.74e-8","1.30e-8","-1.54","-","16.39","1e-8","0","bin278.log"
"Dec 06 2013","2456632.999976852","408024001","84.61","4.70e-8","1.21e-8","-1.54","-","19.26","1e-8","0","bin279.log"
"Dec 13 2013","2456639.999976852","408628801","49.15","3.76e-8","1.21e-8","-1.54","-","24.06","1e-8","0","bin280.log"
"Dec 20 2013","2456646.999976852","409233601","77.17","4.62e-8","1.24e-8","-1.54","-","29.97","1e-8","0","bin281.log"
"Dec 27 2013","2456653.999976852","409838401","59.11","3.95e-8","1.03e-8","-1.54","-","36.53","1e-8","0","bin282.log"
"Jan 03 2014","2456660.999976852","410443201","140.39","4.88e-8","9.40e-9","-1.54","-","43.46","1e-8","0","bin283.log"
"Jan 10 2014","2456667.999976852","411048001","105.79","3.63e-8","7.60e-9","-1.54","-","50.61","1e-8","0","bin284.log"
"Jan 17 2014","2456674.999976852","411652801","146.64","4.01e-8","7.30e-9","-1.54","-","57.88","1e-8","0","bin285.log"
"Jan 24 2014","2456681.999976852","412257601","26.07","2.24e-8","9.50e-9","-1.54","-","65.18","1e-8","0","bin286.log"
"Jan 31 2014","2456688.999976852","412862401","61.94","5.42e-8","1.58e-8","-1.54","-","72.47","1e-8","0","bin287.log"
"Feb 07 2014","2456695.999976852","413467201","146.35","4.94e-8","1.06e-8","-1.54","-","79.70","1e-8","0","bin288.log"
"Feb 14 2014","2456702.999976852","414072001","75.85","3.55e-8","1.01e-8","-1.54","-","86.85","1e-8","0","bin289.log"
"Feb 21 2014","2456709.999976852","414676801","91.1","4.31e-8","1.00e-8","-1.54","-","93.91","1e-8","0","bin290.log"
"Feb 28 2014","2456716.999976852","415281601","151.67","6.85e-8","1.37e-8","-1.54","-","100.86","1e-8","0","bin291.log"
"Mar 07 2014","2456723.999976852","415886401","169.24","5.33e-8","8.70e-9","-1.54","-","107.72","1e-8","0","bin292.log"
"Mar 14 2014","2456730.999976852","416491201","67.08","2.78e-8","8.10e-9","-1.54","-","114.49","1e-8","0","bin293.log"
"Mar 21 2014","2456737.999976852","417096001","156.41","5.71e-8","1.04e-8","-1.54","-","121.18","1e-8","0","bin294.log"
"Mar 28 2014","2456744.999976852","417700801","96.01","3.93e-8","9.60e-9","-1.54","-","127.80","1e-8","0","bin295.log"
"Apr 04 2014","2456751.999976852","418305601","147.9","5.73e-8","1.12e-8","-1.54","-","134.37","1e-8","0","bin296.log"
"Apr 11 2014","2456758.999976852","418910401","106.17","5.09e-8","1.17e-8","-1.54","-","140.91","1e-8","0","bin297.log"
"Apr 18 2014","2456765.999976852","419515201","149.89","4.39e-8","9.40e-9","-1.54","-","147.44","1e-8","0","bin298.log"
"Apr 25 2014","2456772.999976852","420120001","65.97","4.24e-8","1.09e-8","-1.54","-","153.95","1e-8","0","bin299.log"
"May 02 2014","2456779.999976852","420724801","105","7.88e-8","1.71e-8","-1.54","-","160.46","1e-8","0","bin300.log"
"May 09 2014","2456786.999976852","421329601","71.91","5.49e-8","1.44e-8","-1.54","-","166.87","1e-8","0","bin301.log"
"May 16 2014","2456793.999976852","421934401","123.75","4.80e-8","1.26e-8","-1.54","-","172.77","1e-8","0","bin302.log"
"May 23 2014","2456800.999976852","422539201","47.27","3.26e-8","1.17e-8","-1.54","-","175.06","1e-8","0","bin303.log"
"May 30 2014","2456807.999976852","423144001","44.01","4.41e-8","1.80e-8","-1.54","-","170.38","1e-8","0","bin304.log"
"Jun 06 2014","2456814.999976852","423748801","42.82","1.34e-7","4.37e-8","-1.54","-","163.86","1e-8","0","bin305.log"
"Jun 13 2014","2456821.999976852","424353601","46.92","8.98e-8","3.11e-8","-1.54","-","156.95","1e-8","0","bin306.log"
"Jun 20 2014","2456828.999976852","424958401","40.91","4.22e-8","1.45e-8","-1.54","-","149.89","1e-8","0","bin307.log"
"Jun 27 2014","2456835.999976852","425563201","24.84","2.80e-8","1.23e-8","-1.54","-","142.76","1e-8","0","bin308.log"
"Jul 04 2014","2456842.999976852","426168001","27.94","2.35e-8","9.80e-9","-1.54","-","135.61","1e-8","0","bin309.log"
"Jul 11 2014","2456849.999976852","426772801","166.5","6.01e-8","1.16e-8","-1.54","-","128.47","1e-8","0","bin310.log"
"Jul 18 2014","2456856.999976852","427377601","75.66","3.45e-8","9.50e-9","-1.54","-","121.38","1e-8","0","bin311.log"
"Jul 25 2014","2456863.999976852","427982401","65.41","3.56e-8","1.04e-8","-1.54","-","114.38","1e-8","0","bin312.log"
"Aug 01 2014","2456870.999976852","428587201","164.32","6.37e-8","1.16e-8","-1.54","-","107.47","1e-8","0","bin313.log"
"Aug 08 2014","2456877.999976852","429192001","130.81","4.09e-8","8.20e-9","-1.54","-","100.68","1e-8","0","bin314.log"
"Aug 15 2014","2456884.999976852","429796801","178.96","4.89e-8","8.00e-9","-1.54","-","94.02","1e-8","0","bin315.log"
"Aug 22 2014","2456891.999976852","430401601","56.1","3.44e-8","1.04e-8","-1.54","-","87.49","1e-8","0","bin316.log"
"Aug 29 2014","2456898.999976852","431006401","94.37","3.61e-8","8.50e-9","-1.54","-","81.09","1e-8","0","bin317.log"
"Sep 05 2014","2456905.999976852","431611201","173.86","6.60e-8","1.20e-8","-1.54","-","74.82","1e-8","0","bin318.log"
"Sep 12 2014","2456912.999976852","432216001","118.06","6.45e-8","1.27e-8","-1.54","-","68.68","1e-8","0","bin319.log"
"Sep 19 2014","2456919.999976852","432820801","102.17","4.53e-8","1.09e-8","-1.54","-","62.65","1e-8","0","bin320.log"
"Sep 26 2014","2456926.999976852","433425601","201.84","6.05e-8","1.05e-8","-1.54","-","56.72","1e-8","0","bin321.log"
"Oct 03 2014","2456933.999976852","434030401","249.07","5.66e-8","8.80e-9","-1.54","-","50.89","1e-8","0","bin322.log"
"Oct 10 2014","2456940.999976852","434635201","192.92","4.29e-8","7.70e-9","-1.54","-","45.14","1e-8","0","bin323.log"
"Oct 17 2014","2456947.999976852","435240001","171.51","5.05e-8","9.30e-9","-1.54","-","39.49","1e-8","0","bin324.log"
"Oct 24 2014","2456954.999976852","435844801","161.06","5.58e-8","1.06e-8","-1.54","-","33.95","1e-8","0","bin325.log"
"Oct 31 2014","2456961.999976852","436449601","220.99","7.55e-8","1.35e-8","-1.54","-","28.60","1e-8","0","bin326.log"
"Nov 07 2014","2456968.999976852","437054401","103.65","4.82e-8","1.12e-8","-1.54","-","23.61","1e-8","0","bin327.log"
"Nov 14 2014","2456975.999976852","437659201","133.15","4.82e-8","1.04e-8","-1.54","-","19.34","1e-8","0","bin328.log"
"Nov 21 2014","2456982.999976852","438264001","241.34","7.09e-8","1.04e-8","-1.54","-","16.52","1e-8","0","bin329.log"
"Nov 28 2014","2456989.999976852","438868801","455.99","8.53e-8","1.01e-8","-1.54","-","16.15","1e-8","0","bin330.log"
"Dec 05 2014","2456996.999976852","439473601","118.53","6.29e-8","1.34e-8","-1.54","-","18.59","1e-8","0","bin331.log"
"Dec 12 2014","2457003.999976852","440078401","229.49","1.13e-7","1.87e-8","-1.54","-","23.11","1e-8","0","bin332.log"
"Dec 19 2014","2457010.999976852","440683201","225.39","1.06e-7","1.82e-8","-1.54","-","28.86","1e-8","0","bin333.log"
"Dec 26 2014","2457017.999976852","441288001","213.48","1.11e-7","1.92e-8","-1.54","-","35.33","1e-8","0","bin334.log"
"Jan 02 2015","2457024.999976852","441892801","154.96","8.91e-8","1.75e-8","-1.54","-","42.21","1e-8","0","bin335.log"
"Jan 09 2015","2457031.999976852","442497601","88.83","7.84e-8","1.79e-8","-1.54","-","49.33","1e-8","0","bin336.log"
"Jan 16 2015","2457038.999976852","443102401","104.89","6.18e-8","1.45e-8","-1.54","-","56.58","1e-8","0","bin337.log"
"Jan 23 2015","2457045.999976852","443707201","108.5","7.27e-8","1.54e-8","-1.54","-","63.88","1e-8","0","bin338.log"
"Jan 30 2015","2457052.999976852","444312001","86.43","6.36e-8","1.46e-8","-1.54","-","71.17","1e-8","0","bin339.log"
"Feb 06 2015","2457059.999976852","444916801","152.23","7.29e-8","1.47e-8","-1.54","-","78.42","1e-8","0","bin340.log"
"Feb 13 2015","2457066.999976852","445521601","93.57","6.24e-8","1.52e-8","-1.54","-","85.58","1e-8","0","bin341.log"
"Feb 20 2015","2457073.999976852","446126401","59.04","3.77e-8","1.21e-8","-1.54","-","92.66","1e-8","0","bin342.log"
"Feb 27 2015","2457080.999976852","446731201","103.59","8.42e-8","1.76e-8","-1.54","-","99.63","1e-8","0","bin343.log"
"Mar 06 2015","2457087.999976852","447336001","119.02","7.35e-8","1.60e-8","-1.54","-","106.51","1e-8","0","bin344.log"
"Mar 13 2015","2457094.999976852","447940801","105.55","6.22e-8","1.44e-8","-1.54","-","113.29","1e-8","0","bin345.log"
"Mar 20 2015","2457101.999976852","448545601","214.13","6.46e-8","1.11e-8","-1.54","-","119.99","1e-8","0","bin346.log"
"Mar 27 2015","2457108.999976852","449150401","376.29","1.03e-7","1.41e-8","-1.54","-","126.62","1e-8","0","bin347.log"
"Apr 03 2015","2457115.999976852","449755201","142.78","5.87e-8","1.21e-8","-1.54","-","133.20","1e-8","0","bin348.log"
"Apr 10 2015","2457122.999976852","450360001","18.65","2.89e-8","1.25e-8","-1.54","-","139.75","1e-8","0","bin349.log"
"Apr 17 2015","2457129.999976852","450964801","82.87","5.69e-8","1.58e-8","-1.54","-","146.28","1e-8","0","bin350.log"
"Apr 24 2015","2457136.999976852","451569601","109.69","7.10e-8","1.60e-8","-1.54","-","152.80","1e-8","0","bin351.log"
"May 01 2015","2457143.999976852","452174401","108.61","7.69e-8","1.83e-8","-1.54","-","159.30","1e-8","0","bin352.log"
"May 08 2015","2457150.999976852","452779201","63.35","4.62e-8","1.46e-8","-1.54","-","165.74","1e-8","0","bin353.log"
"May 15 2015","2457157.999976852","453384001","111.03","5.79e-8","1.43e-8","-1.54","-","171.82","1e-8","0","bin354.log"
"May 22 2015","2457164.999976852","453988801","78.02","5.60e-8","1.44e-8","-1.54","-","175.26","1e-8","0","bin355.log"
"May 29 2015","2457171.999976852","454593601","58.13","5.07e-8","1.53e-8","-1.54","-","171.44","1e-8","0","bin356.log"
"Jun 05 2015","2457178.999976852","455198401","46.55","4.41e-8","1.35e-8","-1.54","-","165.06","1e-8","0","bin357.log"
"Jun 12 2015","2457185.999976852","455803201","78.92","6.62e-8","1.63e-8","-1.54","-","158.20","1e-8","0","bin358.log"
"Jun 19 2015","2457192.999976852","456408001","77.16","5.19e-8","1.34e-8","-1.54","-","151.16","1e-8","0","bin359.log"
"Jun 26 2015","2457199.999976852","457012801","59.11","5.46e-8","1.49e-8","-1.54","-","144.03","1e-8","0","bin360.log"
"Jul 03 2015","2457206.999965278","457617601","42.58","3.93e-8","1.39e-8","-1.54","-","136.88","1e-8","0","bin361.log"
"Jul 10 2015","2457213.999965278","458222401","23.41","2.83e-8","1.14e-8","-1.54","-","129.74","1e-8","0","bin362.log"
"Jul 17 2015","2457220.999965278","458827201","109.7","6.35e-8","1.50e-8","-1.54","-","122.64","1e-8","0","bin363.log"
"Jul 24 2015","2457227.999965278","459432001","66.57","6.19e-8","1.68e-8","-1.54","-","115.61","1e-8","0","bin364.log"
"Jul 31 2015","2457234.999965278","460036801","50.58","5.16e-8","1.57e-8","-1.54","-","108.69","1e-8","0","bin365.log"
"Aug 07 2015","2457241.999965278","460641601","76.21","5.29e-8","1.57e-8","-1.54","-","101.88","1e-8","0","bin366.log"
"Aug 14 2015","2457248.999965278","461246401","63.19","5.46e-8","1.61e-8","-1.54","-","95.19","1e-8","0","bin367.log"
"Aug 21 2015","2457255.999965278","461851201","125.32","8.10e-8","1.71e-8","-1.54","-","88.64","1e-8","0","bin368.log"
"Aug 28 2015","2457262.999965278","462456001","40.18","4.27e-8","1.36e-8","-1.54","-","82.22","1e-8","0","bin369.log"
"Sep 04 2015","2457269.999965278","463060801","41.08","3.20e-8","1.11e-8","-1.54","-","75.93","1e-8","0","bin370.log"
"Sep 11 2015","2457276.999965278","463665601","23.24","3.11e-8","1.29e-8","-1.54","-","69.76","1e-8","0","bin371.log"
"Sep 18 2015","2457283.999965278","464270401","67.63","5.04e-8","1.43e-8","-1.54","-","63.71","1e-8","0","bin372.log"
"Sep 25 2015","2457290.999965278","464875201","135.77","7.26e-8","1.67e-8","-1.54","-","57.77","1e-8","0","bin373.log"
"Oct 02 2015","2457297.999965278","465480001","55.85","4.85e-8","1.43e-8","-1.54","-","51.92","1e-8","0","bin374.log"
"Oct 09 2015","2457304.999965278","466084801","26.66","2.43e-8","1.07e-8","-1.54","-","46.15","1e-8","0","bin375.log"
"Oct 16 2015","2457311.999965278","466689601","47.37","3.75e-8","1.20e-8","-1.54","-","40.48","1e-8","0","bin376.log"
"Oct 23 2015","2457318.999965278","467294401","40.91","4.02e-8","1.30e-8","-1.54","-","34.92","1e-8","0","bin377.log"
"Oct 30 2015","2457325.999965278","467899201","35.63","3.02e-8","1.15e-8","-1.54","-","29.53","1e-8","0","bin378.log"
"Nov 06 2015","2457332.999965278","468504001","75.86","5.46e-8","1.54e-8","-1.54","-","24.46","1e-8","0","bin379.log"
"Nov 13 2015","2457339.999965278","469108801","50.61","5.24e-8","1.55e-8","-1.54","-","20.02","1e-8","0","bin380.log"
"Nov 20 2015","2457346.999965278","469713601","110.38","7.44e-8","1.71e-8","-1.54","-","16.87","1e-8","0","bin381.log"
"Nov 27 2015","2457353.999965278","470318401","57.35","4.97e-8","1.48e-8","-1.54","-","16.01","1e-8","0","bin382.log"
"Dec 04 2015","2457360.999965278","470923201","31.98","2.93e-8","1.16e-8","-1.54","-","17.97","1e-8","0","bin383.log"
"Dec 11 2015","2457367.999965278","471528001","86.05","5.56e-8","1.47e-8","-1.54","-","22.19","1e-8","0","bin384.log"
"Dec 18 2015","2457374.999965278","472132801","61.84","4.45e-8","1.31e-8","-1.54","-","27.78","1e-8","0","bin385.log"
"Dec 25 2015","2457381.999965278","472737601","53.47","4.69e-8","1.25e-8","-1.54","-","34.14","1e-8","0","bin386.log"
"Jan 01 2016","2457388.999965278","473342401","40.96","3.09e-8","1.07e-8","-1.54","-","40.96","1e-8","0","bin387.log"
"Jan 08 2016","2457395.999965278","473947201","56.78","4.40e-8","1.43e-8","-1.54","-","48.05","1e-8","0","bin388.log"
"Jan 15 2016","2457402.999965278","474552001","45.97","2.99e-8","1.14e-8","-1.54","-","55.29","1e-8","0","bin389.log"
"Jan 22 2016","2457409.999965278","475156801","28.55","2.49e-8","1.02e-8","-1.54","-","62.58","1e-8","0","bin390.log"
"Jan 29 2016","2457416.999965278","475761601","25.73","1.62e-8","8.25e-9","-1.54","-","69.88","1e-8","0","bin391.log"
"Feb 05 2016","2457423.999965278","476366401","50.35","2.98e-8","9.80e-9","-1.54","-","77.13","1e-8","0","bin392.log"
"Feb 12 2016","2457430.999965278","476971201","76.62","4.07e-8","1.17e-8","-1.54","-","84.32","1e-8","0","bin393.log"
"Feb 19 2016","2457437.999965278","477576001","55.1","3.38e-8","1.13e-8","-1.54","-","91.41","1e-8","0","bin394.log"
"Feb 26 2016","2457444.999965278","478180801","44.28","3.12e-8","1.09e-8","-1.54","-","98.40","1e-8","0","bin395.log"
"Mar 04 2016","2457451.999965278","478785601","33.26","2.53e-8","9.80e-9","-1.54","-","105.29","1e-8","0","bin396.log"
"Mar 11 2016","2457458.999965278","479390401","61.02","5.18e-8","1.42e-8","-1.54","-","112.09","1e-8","0","bin397.log"
"Mar 18 2016","2457465.999965278","479995201","24.32","3.01e-8","1.12e-8","-1.54","-","118.81","1e-8","0","bin398.log"
"Mar 25 2016","2457472.999965278","480600001","33.98","3.03e-8","1.04e-8","-1.54","-","125.45","1e-8","0","bin399.log"
"Apr 01 2016","2457479.999965278","481204801","43.48","3.39e-8","1.11e-8","-1.54","-","132.04","1e-8","0","bin400.log"
"Apr 08 2016","2457486.999965278","481809601","40.48","4.29e-8","1.39e-8","-1.54","-","138.59","1e-8","0","bin401.log"
"Apr 15 2016","2457493.999965278","482414401","9.92","1.71e-8","1.03e-8","-1.54","-","145.12","1e-8","0","bin402.log"
"Apr 22 2016","2457500.999965278","483019201","73.23","5.59e-8","1.63e-8","-1.54","-","151.64","1e-8","0","bin403.log"
"Apr 29 2016","2457507.999965278","483624001","79.2","6.64e-8","1.69e-8","-1.54","-","158.15","1e-8","0","bin404.log"
"May 06 2016","2457514.999965278","484228801","71.74","5.69e-8","1.59e-8","-1.54","-","164.61","1e-8","0","bin405.log"
"May 13 2016","2457521.999965278","484833601","45.63","6.08e-8","1.66e-8","-1.54","-","170.81","1e-8","0","bin406.log"
"May 20 2016","2457528.999965278","485438401","82.2","6.81e-8","1.64e-8","-1.54","-","175.16","1e-8","0","bin407.log"
"May 27 2016","2457535.999965278","486043201","110.51","8.76e-8","1.79e-8","-1.54","-","172.44","1e-8","0","bin408.log"
"Jun 03 2016","2457542.999965278","486648001","69.77","5.21e-8","1.43e-8","-1.54","-","166.24","1e-8","0","bin409.log"
"Jun 10 2016","2457549.999965278","487252801","104.09","6.37e-8","1.58e-8","-1.54","-","159.43","1e-8","0","bin410.log"
"Jun 17 2016","2457556.999965278","487857601","152.05","6.93e-8","1.30e-8","-1.54","-","152.41","1e-8","0","bin411.log"
"Jun 24 2016","2457563.999965278","488462401","80.29","5.42e-8","1.41e-8","-1.54","-","145.30","1e-8","0","bin412.log"
"Jul 01 2016","2457570.999965278","489067201","62.97","6.44e-8","1.71e-8","-1.54","-","138.15","1e-8","0","bin413.log"
"Jul 08 2016","2457577.999965278","489672001","51.47","4.16e-8","1.42e-8","-1.54","-","131.00","1e-8","0","bin414.log"
"Jul 15 2016","2457584.999965278","490276801","103.76","5.52e-8","1.38e-8","-1.54","-","123.89","1e-8","0","bin415.log"
"Jul 22 2016","2457591.999965278","490881601","120.88","6.01e-8","1.20e-8","-1.54","-","116.85","1e-8","0","bin416.log"
"Jul 29 2016","2457598.999965278","491486401","66.94","5.47e-8","1.54e-8","-1.54","-","109.91","1e-8","0","bin417.log"
"Aug 05 2016","2457605.999965278","492091201","0.34"," 3.34e-7","-","-","-","103.08","1e-8","0","bin418.log"
"Aug 12 2016","2457612.999965278","492696001","71.35","5.97e-8","1.59e-8","-1.54","-","96.37","1e-8","0","bin419.log"
"Aug 19 2016","2457619.999965278","493300801","46.52","3.98e-8","1.34e-8","-1.54","-","89.79","1e-8","0","bin420.log"
"Aug 26 2016","2457626.999965278","493905601","155.94","7.57e-8","1.63e-8","-1.54","-","83.35","1e-8","0","bin421.log"
"Sep 02 2016","2457633.999965278","494510401","104.52","5.69e-8","1.41e-8","-1.54","-","77.04","1e-8","0","bin422.log"
"Sep 09 2016","2457640.999965278","495115201","77.6","5.39e-8","1.47e-8","-1.54","-","70.85","1e-8","0","bin423.log"
"Sep 16 2016","2457647.999965278","495720001","58.54","4.44e-8","1.39e-8","-1.54","-","64.78","1e-8","0","bin424.log"
"Sep 23 2016","2457654.999965278","496324801","57.64","4.80e-8","1.47e-8","-1.54","-","58.82","1e-8","0","bin425.log"
